entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
place,"http://dbpedia.org/resource/Washington,_D.C.","Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","The show ran for more than seven months, playing in various US theaters, including the John F. Kennedy Center for the Performing Arts in Washington, D.C. Newspaper critics, including Tom Shales, praised both the play and Radner's performance.",9,11,"== Career == | === Work in theater, a record album and her first movie ===",76104.0,"Washington, D.C.",137.0,0.8121577014542397,0.1663744761870104,90698
person,http://dbpedia.org/resource/Laraine_Newman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner's SNL castmate Laraine Newman said in a 2018 interview that she believed Radner's movie career had turned out to be mostly disappointing, Quoting the interview, and that this was because directors and producers had not known how to cast Radner in roles where her talents could best shine:",0,12,"== Career == | === Work in theater, a record album and her first movie ===",222.0,Laraine Newman,22.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Paul_Newman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","""The specific nature of her talent was she did characters, and she would probably have been better served if she had taken part in writing the things that she did,"" Newman asserts.",0,13,"== Career == | === Work in theater, a record album and her first movie ===",1699.0,Newman,165.0,0.5271503362236007,0.7463797294733889,90698
person,http://dbpedia.org/resource/Alan_Zweibel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","If she and Alan Zweibel had collaborated on a feature, it might have been a whole different thing.""",2,13,"== Career == | === Work in theater, a record album and her first movie ===",62.0,Alan Zweibel,11.0,0.9999999999999858,0.0,90698
person,http://dbpedia.org/resource/Jeffrey_Rubinoff,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist","After breaking up with Jeffrey Rubinoff, Radner had an on-again-off-again relationship with Martin Short while both were appearing in Godspell.",0,15,== Personal life ==,3.0,Jeffrey Rubinoff,23.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Bill_Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner had romantic involvements with several male Saturday Night Live castmates, including Bill Murray (after a previous relationship with his brother Brian Doyle-Murray) and Dan Aykroyd.",0,16,== Personal life ==,1151.0,Bill Murray,92.0,1.0,6.234548862754278e-20,90698
person,http://dbpedia.org/resource/Brian_Doyle-Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner had romantic involvements with several male Saturday Night Live castmates, including Bill Murray (after a previous relationship with his brother Brian Doyle-Murray) and Dan Aykroyd.",0,16,== Personal life ==,241.0,Brian Doyle-Murray,152.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Dan_Aykroyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Radner had romantic involvements with several male Saturday Night Live castmates, including Bill Murray (after a previous relationship with his brother Brian Doyle-Murray) and Dan Aykroyd.",0,16,== Personal life ==,1029.0,Dan Aykroyd,176.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Harold_Ramis,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner's friend Judy Levy recounted Radner saying she found Ghostbusters hard to watch since the cast comprised so many of her ex-boyfriends - Aykroyd, Murray, and Harold Ramis.",1,16,== Personal life ==,331.0,Harold Ramis,164.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Murray_River,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River","Radner's friend Judy Levy recounted Radner saying she found Ghostbusters hard to watch since the cast comprised so many of her ex-boyfriends - Aykroyd, Murray, and Harold Ramis.",1,16,== Personal life ==,2284.0,Murray,152.0,0.6061803511076324,0.5809502852386575,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Radner was married to musician G. E. Smith in 1980-1982 after they met while working on Gilda Radner – Live from New York.,2,16,== Personal life ==,370.0,Gilda Radner,88.0,1.0,0.0,90698
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Radner was married to musician G. E. Smith in 1980-1982 after they met while working on Gilda Radner – Live from New York.,2,16,== Personal life ==,210990.0,New York,115.0,0.9999943338455012,1.9383085066036637e-06,90698
person,http://dbpedia.org/resource/Gene_Wilder,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Radner met actor Gene Wilder on the set of the Sidney Poitier film Hanky Panky (released in 1982), when the two worked together making the film.",3,16,== Personal life ==,444.0,Gene Wilder,17.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Sidney_Poitier,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Radner met actor Gene Wilder on the set of the Sidney Poitier film Hanky Panky (released in 1982), when the two worked together making the film.",3,16,== Personal life ==,840.0,Sidney Poitier,47.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Saint-Tropez,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","The two were married on September 18, 1984, in Saint-Tropez.",7,16,== Personal life ==,639.0,Saint-Tropez,47.0,0.9999995407920668,4.329929115993034e-07,90698
person,http://dbpedia.org/resource/Doug_Hill_(meteorologist),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Details of Radner's eating disorder were reported in a book about Saturday Night Live by Doug Hill and Jeff Weingrad, which was published and received much media coverage during a period when Radner was consulting various doctors in Los Angeles about symptoms of an illness she was suffering that turned out to be cancer.",0,17,== Personal life ==,10.0,Doug Hill,89.0,0.9999979954244136,0.0,90698
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Details of Radner's eating disorder were reported in a book about Saturday Night Live by Doug Hill and Jeff Weingrad, which was published and received much media coverage during a period when Radner was consulting various doctors in Los Angeles about symptoms of an illness she was suffering that turned out to be cancer.",0,17,== Personal life ==,123072.0,Los Angeles,233.0,0.9999948447082702,2.191880264990181e-06,90698
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1985, while on the set of Haunted Honeymoon in the United Kingdom, Radner began experiencing severe fatigue, and pain in her upper legs.",0,19,== Illness ==,196331.0,United Kingdom,54.0,0.9967391442697516,0.0022295493085787,90698
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","She sought medical treatment, and for a period of 10 months, various doctors, most of them in Los Angeles, gave her several diagnoses that all turned out to be wrong; meanwhile, she continued to experience pain.",1,19,== Illness ==,123072.0,Los Angeles,94.0,0.9999631382180976,1.7478909477131712e-05,90698
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","During those 10 months, she also faced hardships such as the publication of Hill and Weingrad's highly publicized book about Saturday Night Live, which provided many details about her eating disorder as well as the financial failure of Haunted Honeymoon, which had grossed only $8,000,000 in the United States, entering the box-office-returns ranking at number 8, then slipping to 14 the following week.",2,19,== Illness ==,551746.0,United States,296.0,0.9999975855766524,1.944371948217967e-06,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","After her diagnosis, the National Enquirer ran the headline ""Gilda Radner In Life-Death Struggle"" in its following issue.",4,21,== Illness ==,370.0,Gilda Radner,61.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","The Enquirer doesn't like good news, so the Gilda Radner story stopped running.",5,22,== Illness ==,370.0,Gilda Radner,44.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Laraine_Newman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Four months after her ordeal with the National Enquirer, Radner saw her Saturday Night Live castmates one last time at Laraine Newman's 35th birthday party (in March 1987).",0,23,== Illness ==,222.0,Laraine Newman,119.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Bill_Murray,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","According to Bill Murray, when he heard she was about to leave the party, he and Dan Aykroyd carried her around the Los Angeles house where the party was held so that she could say goodbye to everyone.",1,23,== Illness ==,1151.0,Bill Murray,13.0,0.9999999777217,2.1538207604248182e-08,90698
person,http://dbpedia.org/resource/Dan_Aykroyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","According to Bill Murray, when he heard she was about to leave the party, he and Dan Aykroyd carried her around the Los Angeles house where the party was held so that she could say goodbye to everyone.",1,23,== Illness ==,1029.0,Dan Aykroyd,81.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","According to Bill Murray, when he heard she was about to leave the party, he and Dan Aykroyd carried her around the Los Angeles house where the party was held so that she could say goodbye to everyone.",1,23,== Illness ==,123072.0,Los Angeles,116.0,0.9999807003329344,6.4718121296457405e-06,90698
person,http://dbpedia.org/resource/Catchphrase,http://dbpedia.org/ontology/Person,"After Radner was told that she had gone into remission, she wrote It's Always Something (a catchphrase of her character Roseanne Roseannadanna), which included details of her struggle with the illness.",0,25,== Illness == | === Remission ===,,,,,,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Life did a March 1988 cover story on her illness, titled ""Gilda Radner's Answer to Cancer: Healing the Body with Mind and Heart.""",1,25,== Illness == | === Remission ===,370.0,Gilda Radner,58.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Garry_Shandling,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 1988, Radner guest-starred on It's Garry Shandling's Show on Fox TV, a performance  that garnered critical acclaim.",0,26,== Illness == | === Remission ===,237.0,Garry Shandling,38.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Mark_Twain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","She repeated on-camera the saying (often misattributed to Mark Twain), ""Reports of my death are greatly exaggerated.""",4,26,== Illness == | === Remission ===,4464.0,Mark Twain,58.0,0.9999999549162634,4.501705121850477e-08,90698
place,http://dbpedia.org/resource/Cedars-Sinai_Medical_Center,"Wikidata:Q41176,Wikidata:Q16917,Schema:Place,Schema:Hospital,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Hospital","She was admitted to Cedars-Sinai Medical Center in Los Angeles on May 17, 1989, to undergo a CT scan.",1,28,"== Illness == | === Relapse, death, and SNL response ===",695.0,Cedars-Sinai Medical Center,20.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","She was admitted to Cedars-Sinai Medical Center in Los Angeles on May 17, 1989, to undergo a CT scan.",1,28,"== Illness == | === Relapse, death, and SNL response ===",123072.0,Los Angeles,51.0,0.9999984749141196,4.900750260206631e-07,90698
person,http://dbpedia.org/resource/Phil_Hartman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show's performers and crew, including Lorne Michaels, Phil Hartman, and Mike Myers (who had, in his own words, ""fallen in love"" with Radner after playing her son in a BC Hydro commercial on Canadian television and considered her the reason he wanted to be on SNL), had not known how grave her situation was.",6,28,"== Illness == | === Relapse, death, and SNL response ===",521.0,Phil Hartman,58.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Mike_Myers,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The show's performers and crew, including Lorne Michaels, Phil Hartman, and Mike Myers (who had, in his own words, ""fallen in love"" with Radner after playing her son in a BC Hydro commercial on Canadian television and considered her the reason he wanted to be on SNL), had not known how grave her situation was.",6,28,"== Illness == | === Relapse, death, and SNL response ===",674.0,Mike Myers,76.0,1.0,5.15948726911738e-18,90698
place,http://dbpedia.org/resource/Municipality_of_Lorne,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","The show's performers and crew, including Lorne Michaels, Phil Hartman, and Mike Myers (who had, in his own words, ""fallen in love"" with Radner after playing her son in a BC Hydro commercial on Canadian television and considered her the reason he wanted to be on SNL), had not known how grave her situation was.",6,28,"== Illness == | === Relapse, death, and SNL response ===",30.0,Lorne,42.0,0.8876154232304908,0.0940535889808937,90698
person,http://dbpedia.org/resource/Fred_Astaire,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Martin's planned opening monologue was scrapped; in its place a visibly upset Martin introduced a video clip of a 1978 sketch in which he and Radner had parodied Fred Astaire and Cyd Charisse in the well-known dance routine Dancing In The Dark from The Band Wagon (1953).,7,28,"== Illness == | === Relapse, death, and SNL response ===",1864.0,Fred Astaire,162.0,1.0,3.218616584278152e-25,90698
person,http://dbpedia.org/resource/Cyd_Charisse,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Martin's planned opening monologue was scrapped; in its place a visibly upset Martin introduced a video clip of a 1978 sketch in which he and Radner had parodied Fred Astaire and Cyd Charisse in the well-known dance routine Dancing In The Dark from The Band Wagon (1953).,7,28,"== Illness == | === Relapse, death, and SNL response ===",346.0,Cyd Charisse,179.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Purple_martin,http://dbpedia.org/ontology/Person,"After the clip, Martin said it reminded him of ""how great she was and of how young I looked.",8,28,"== Illness == | === Relapse, death, and SNL response ===",,,,,,90698
person,http://dbpedia.org/resource/Bandleader,http://dbpedia.org/ontology/Person,"G. E. Smith, Radner's first husband, who was Saturday Night Live’s bandleader, wore a black armband throughout the episode.",10,28,"== Illness == | === Relapse, death, and SNL response ===",,,,,,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",Wilder established the Gilda Radner Hereditary Cancer Program at Cedars-Sinai to screen high-risk candidates (such as women of Ashkenazi Jewish descent) and to run basic diagnostic tests.,0,30,== Legacy ==,370.0,Gilda Radner,23.0,1.0,0.0,90698
place,http://dbpedia.org/resource/Roswell_Park_Comprehensive_Cancer_Center,"Wikidata:Q41176,Wikidata:Q16917,Schema:Place,Schema:Hospital,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Hospital","The media attention in the two years after Radner's death led to registry of 450 families with familial ovarian cancer at the Familial Ovarian Cancer Registry, a research database registry at Roswell Park Comprehensive Cancer Center in Buffalo, New York.",3,30,== Legacy ==,119.0,Roswell Park Comprehensive Cancer Center,192.0,1.0,0.0,90698
place,"http://dbpedia.org/resource/Buffalo,_New_York","Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","The media attention in the two years after Radner's death led to registry of 450 families with familial ovarian cancer at the Familial Ovarian Cancer Registry, a research database registry at Roswell Park Comprehensive Cancer Center in Buffalo, New York.",3,30,== Legacy ==,14903.0,"Buffalo, New York",236.0,0.8545229916322903,0.1517229025200653,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian",The registry was renamed the Gilda Radner Familial Ovarian Cancer Registry (GRFOCR) in 1990 and renamed the Familial Ovarian Cancer Registry in 2013.,4,30,== Legacy ==,370.0,Gilda Radner,29.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Joanna_of_Castile,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","In 1991, Gilda's Club, a network of affiliated clubhouses where people living with cancer, their friends, and families, can meet to learn how to live with cancer, was founded by Joanna Bull, Radner's cancer psychotherapist, along with Radner's widower, Gene Wilder (also a cancer survivor) and broadcaster Joel Siegel (who later died after a long battle with cancer).",0,31,== Legacy ==,503.0,Joanna,178.0,0.7712075684903069,0.2754413459243156,90698
person,http://dbpedia.org/resource/Gene_Wilder,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 1991, Gilda's Club, a network of affiliated clubhouses where people living with cancer, their friends, and families, can meet to learn how to live with cancer, was founded by Joanna Bull, Radner's cancer psychotherapist, along with Radner's widower, Gene Wilder (also a cancer survivor) and broadcaster Joel Siegel (who later died after a long battle with cancer).",0,31,== Legacy ==,444.0,Gene Wilder,253.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Joel_Siegel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In 1991, Gilda's Club, a network of affiliated clubhouses where people living with cancer, their friends, and families, can meet to learn how to live with cancer, was founded by Joanna Bull, Radner's cancer psychotherapist, along with Radner's widower, Gene Wilder (also a cancer survivor) and broadcaster Joel Siegel (who later died after a long battle with cancer).",0,31,== Legacy ==,48.0,Joel Siegel,306.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Cancer_survivor,http://dbpedia.org/ontology/Person,"In 1991, Gilda's Club, a network of affiliated clubhouses where people living with cancer, their friends, and families, can meet to learn how to live with cancer, was founded by Joanna Bull, Radner's cancer psychotherapist, along with Radner's widower, Gene Wilder (also a cancer survivor) and broadcaster Joel Siegel (who later died after a long battle with cancer).",0,31,== Legacy ==,,,,,,90698
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",The first club opened in New York City in 1995.,1,31,== Legacy ==,210990.0,New York City,25.0,0.999969821126773,2.0662347227187808e-05,90698
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Many Gilda's Clubs have opened across the United States and in Canada.,4,31,== Legacy ==,551746.0,United States,42.0,0.999669878309328,0.0002244466307818727,90698
place,http://dbpedia.org/resource/Canada,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Many Gilda's Clubs have opened across the United States and in Canada.,4,31,== Legacy ==,184784.0,Canada,63.0,0.9993454615753136,0.0002675382766129489,90698
person,http://dbpedia.org/resource/Gilda_Radner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","The evening kicked off with a one-hour special, ""Gilda Radner's Greatest Moments.""",9,31,== Legacy ==,370.0,Gilda Radner,49.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Molly_Shannon,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,378.0,Molly Shannon,38.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Victor_Garber,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,354.0,Victor Garber,141.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Eugene_Levy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,382.0,Eugene Levy,173.0,1.0,3.64052966386026e-25,90698
person,http://dbpedia.org/resource/Paul_Shaffer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,438.0,Paul Shaffer,200.0,1.0,0.0,90698
person,http://dbpedia.org/resource/Lily_Tomlin,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,673.0,Lily Tomlin,214.0,1.0,2.3934998891181305e-23,90698
person,http://dbpedia.org/resource/Barbara_Walters,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Hosted by Saturday Night Live alumnus Molly Shannon, the special featured highlights from her career and appearances by friends and co-stars Victor Garber, Kermit the Frog, Eugene Levy, Steve Martin, Paul Shaffer, Lily Tomlin and Barbara Walters.",10,31,== Legacy ==,592.0,Barbara Walters,230.0,1.0,0.0,90698
