entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
person,http://dbpedia.org/resource/Saint_Nicholas,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","JA 121 – Marche de Saint Nicolas, pour deux clairons, tambour et orgue [1938]",0,138,== Chronological catalog ==,2631.0,Saint Nicolas,21.0,0.9999999985095372,1.4904229198776483e-09,1052490,
place,http://dbpedia.org/resource/Marche,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","JA 121 – Marche de Saint Nicolas, pour deux clairons, tambour et orgue [1938]",0,138,== Chronological catalog ==,2208.0,Marche,11.0,0.996103924014078,0.00228090175629,1052490,
person,http://dbpedia.org/resource/Tambour,http://dbpedia.org/ontology/Person,"JA 121 – Marche de Saint Nicolas, pour deux clairons, tambour et orgue [1938]",0,138,== Chronological catalog ==,,,,,,1052490,
place,http://dbpedia.org/resource/Marche,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","JA 121A – Marche des Horaces et des Curiaces, pour deux clairons, tambour et orgue [1938]",0,139,== Chronological catalog ==,2208.0,Marche,12.0,0.9745596187833372,0.024426521875056,1052490,
person,http://dbpedia.org/resource/Tambour,http://dbpedia.org/ontology/Person,"JA 121A – Marche des Horaces et des Curiaces, pour deux clairons, tambour et orgue [1938]",0,139,== Chronological catalog ==,,,,,,1052490,
place,http://dbpedia.org/resource/Requiem,http://dbpedia.org/ontology/Place,"JA 125 – Messe de Requiem, pour quatre voix mixtes [1938]",0,141,== Chronological catalog ==,,,,,,1052490,
person,http://dbpedia.org/resource/Johann_Sebastian_Bach,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","JA 126 – Fragment de la cantate de J. S. Bach Erschallet, ihr Lieder, pour deux trompettes et orgue [1938]",0,142,== Chronological catalog ==,10911.0,Bach,43.0,0.9999999999998864,8.92688326496791e-14,1052490,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,"JA 127 – Allegro du Concerto en sol majeur (sic) de Händel, pour deux trompettes et orgue [1938]",0,143,== Chronological catalog ==,,,,,,1052490,
person,http://dbpedia.org/resource/Soprano,http://dbpedia.org/ontology/Person,"JA 140 – Tantum ergo, pour soprano, baryton et orgue [1938]1939 – 28 years old – 3 opusJA 123 – Tu es Petrus, pour trois voix mixtes [1939]",0,148,== Chronological catalog ==,,,,,,1052490,
person,http://dbpedia.org/resource/Soprano,http://dbpedia.org/ontology/Person,"JA 141 – Salve, virilis pectoris, pour soprano, ténor et orgue [1939]",0,149,== Chronological catalog ==,,,,,,1052490,
place,http://dbpedia.org/resource/Scie_(river),"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River","JA 142 – O salutaris, pour soprano et orgue [1939]Undated – 17 opusJA 040 – Une scie, pour piano",0,150,== Chronological catalog ==,35.0,scie,86.0,0.9725612409051504,0.0,1052490,
person,http://dbpedia.org/resource/Soprano,http://dbpedia.org/ontology/Person,"JA 142 – O salutaris, pour soprano et orgue [1939]Undated – 17 opusJA 040 – Une scie, pour piano",0,150,== Chronological catalog ==,,,,,,1052490,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,"JA 043 – Adagio, pour violoncelle et piano",0,153,== Chronological catalog ==,,,,,,1052490,
person,http://dbpedia.org/resource/Josh_Homme,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","JA 059 – Histoire d'un homme qui jouait de la trompette dans la forêt vierge, pour piano",0,166,== Chronological catalog ==,569.0,homme,25.0,0.9999999992699032,6.983232998450875e-10,1052490,
place,http://dbpedia.org/resource/La_Trompette,"Wikidata:Q41176,Wikidata:Q11707,Schema:Restaurant,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Restaurant","JA 059 – Histoire d'un homme qui jouait de la trompette dans la forêt vierge, pour piano",0,166,== Chronological catalog ==,4.0,la trompette,45.0,0.9999992946390748,0.0,1052490,
person,http://dbpedia.org/resource/Jehan_Alain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Archived page of Jehan Alain's website,0,170,== External links ==,102.0,Jehan Alain,17.0,1.0,0.0,1052490,
person,http://dbpedia.org/resource/Jehan_Alain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Free scores by Jehan Alain at the International Music Score Library Project (IMSLP),0,171,== External links ==,102.0,Jehan Alain,15.0,1.0,0.0,1052490,
time,,,"Jehan-Aristide Paul Alain [ʒɑ̃ aʁist alɛ̃] (3 February 1911 – 20 June 1940) was a French organist, composer, and soldier.",0,0,,,3 February 1911,,,,1052490,TimePoint
time,,,"Jehan-Aristide Paul Alain [ʒɑ̃ aʁist alɛ̃] (3 February 1911 – 20 June 1940) was a French organist, composer, and soldier.",0,0,,,20 June 1940,,,,1052490,TimePoint
time,,,"Born into a family of musicians, he learned the organ from his father and a host of other teachers, becoming a composer at 18, and composing until the outbreak of the Second World War 10 years later.",1,0,,,composer at 18,,,,1052490,TimePoint
time,,,"Born into a family of musicians, he learned the organ from his father and a host of other teachers, becoming a composer at 18, and composing until the outbreak of the Second World War 10 years later.",1,0,,,War 10,,,,1052490,TimePoint
time,,,"His father, Albert Alain (1880–1971) was an organist, composer and amateur organ builder who had studied with Alexandre Guilmant and Louis Vierne.",1,3,== Biography ==,,1880–1971,,,,1052490,TimeRange
time,,,"His younger brother was the composer, organist and pianist Olivier Alain (1918–1994), and his youngest sister the organist Marie-Claire Alain (1926–2013).",2,3,== Biography ==,,1918–1994,,,,1052490,TimeRange
time,,,"His younger brother was the composer, organist and pianist Olivier Alain (1918–1994), and his youngest sister the organist Marie-Claire Alain (1926–2013).",2,3,== Biography ==,,1926–2013,,,,1052490,TimeRange
time,,,"By the age of 11, Jehan was substituting at St. Germain-en-Laye.",4,3,== Biography ==,,age of 11,,,,1052490,TimePoint
time,,,"His studies in composition with Paul Dukas and Jean Roger-Ducasse won him the Prix des amis de l'orgue in 1936 for his Suite for Organ, Op.",2,4,== Biography ==,,1936 for,,,,1052490,TimePoint
time,,,The only known recording of his playing—a six-minute improvisation—was made in 1938 at that synagogue.,6,4,== Biography ==,,1938 at,,,,1052490,TimePoint
time,,,"His short career as a composer began in 1929, when Alain was 18, and lasted until the outbreak of the Second World War 10 years later.",0,5,== Biography ==,,War 10,,,,1052490,TimePoint
time,,,"His music was influenced not only by the musical language of the earlier Claude Debussy and his own contemporary Olivier Messiaen (seen in Le jardin suspendu, 1934), but also by an interest in the music, dance and philosophies of the far east (acquired at the Exposition coloniale internationale of 1931 and seen in Deux danses à Agni Yavishta, 1932, and Deuxième fantaisie, 1936), a renaissance of baroque music (seen in Variations sur un thème de Clément Janequin, 1937), and in jazz (seen in Trois danses of 1939).",1,5,== Biography ==,,1934,,,,1052490,TimePoint
time,,,"His music was influenced not only by the musical language of the earlier Claude Debussy and his own contemporary Olivier Messiaen (seen in Le jardin suspendu, 1934), but also by an interest in the music, dance and philosophies of the far east (acquired at the Exposition coloniale internationale of 1931 and seen in Deux danses à Agni Yavishta, 1932, and Deuxième fantaisie, 1936), a renaissance of baroque music (seen in Variations sur un thème de Clément Janequin, 1937), and in jazz (seen in Trois danses of 1939).",1,5,== Biography ==,,internationale of 1931,,,,1052490,TimePoint
time,,,"His music was influenced not only by the musical language of the earlier Claude Debussy and his own contemporary Olivier Messiaen (seen in Le jardin suspendu, 1934), but also by an interest in the music, dance and philosophies of the far east (acquired at the Exposition coloniale internationale of 1931 and seen in Deux danses à Agni Yavishta, 1932, and Deuxième fantaisie, 1936), a renaissance of baroque music (seen in Variations sur un thème de Clément Janequin, 1937), and in jazz (seen in Trois danses of 1939).",1,5,== Biography ==,,1932,,,,1052490,TimePoint
time,,,"His music was influenced not only by the musical language of the earlier Claude Debussy and his own contemporary Olivier Messiaen (seen in Le jardin suspendu, 1934), but also by an interest in the music, dance and philosophies of the far east (acquired at the Exposition coloniale internationale of 1931 and seen in Deux danses à Agni Yavishta, 1932, and Deuxième fantaisie, 1936), a renaissance of baroque music (seen in Variations sur un thème de Clément Janequin, 1937), and in jazz (seen in Trois danses of 1939).",1,5,== Biography ==,,1936,,,,1052490,TimePoint
time,,,"His music was influenced not only by the musical language of the earlier Claude Debussy and his own contemporary Olivier Messiaen (seen in Le jardin suspendu, 1934), but also by an interest in the music, dance and philosophies of the far east (acquired at the Exposition coloniale internationale of 1931 and seen in Deux danses à Agni Yavishta, 1932, and Deuxième fantaisie, 1936), a renaissance of baroque music (seen in Variations sur un thème de Clément Janequin, 1937), and in jazz (seen in Trois danses of 1939).",1,5,== Biography ==,,1937,,,,1052490,TimePoint
time,,,"On 20 June 1940, he was assigned to reconnoitre the German advance on the eastern side of Saumur, and encountered a group of German soldiers at Le Petit-Puy.",9,6,== Biography ==,,20 June 1940,,,,1052490,TimePoint
time,,,"Coming around a curve, and hearing the approaching tread of the Germans, he abandoned his motorcycle and engaged the enemy troops with his carbine, killing 16 of them before being killed himself.",10,6,== Biography ==,,16 of,,,,1052490,TimePoint
time,,,7 for organ.,2,7,== Biography ==,,7 for,,,,1052490,TimePoint
time,,,"1929 – 18 years old – 4 opusJA 021 – Togo, pour piano [June 1929]",0,10,== Chronological catalog ==,,021 –,,,,1052490,TimeRange
time,,,"1929 – 18 years old – 4 opusJA 021 – Togo, pour piano [June 1929]",0,10,== Chronological catalog ==,,1929 ],,,,1052490,TimePoint
time,,,"JA 007 bis – Berceuse sur deux notes qui cornent, pour orgue",0,11,== Chronological catalog ==,,007 bis –,,,,1052490,TimeRange
time,,,[August 1929],1,11,== Chronological catalog ==,,1929 ],,,,1052490,TimePoint
time,,,"JA 003 – Etude sur un thème de quatre notes, pour piano [November 1929]",0,12,== Chronological catalog ==,,JA 003,,,,1052490,TimePoint
time,,,"JA 003 – Etude sur un thème de quatre notes, pour piano [November 1929]",0,12,== Chronological catalog ==,,1929 ],,,,1052490,TimePoint
time,,,"JA 008 – Chanson triste, pour piano",0,13,== Chronological catalog ==,,JA 008,,,,1052490,TimePoint
time,,,"[1929]1930 – 19 years old – 14 opusJA 009 – Ballade en mode phrygien, pour orgue ou piano [January 1930]",1,13,== Chronological catalog ==,,1929 ],,,,1052490,TimePoint
time,,,"[1929]1930 – 19 years old – 14 opusJA 009 – Ballade en mode phrygien, pour orgue ou piano [January 1930]",1,13,== Chronological catalog ==,,009 –,,,,1052490,TimeRange
time,,,"[1929]1930 – 19 years old – 14 opusJA 009 – Ballade en mode phrygien, pour orgue ou piano [January 1930]",1,13,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 002 – Thème et cinq variations, pour piano [February 1930]",0,14,== Chronological catalog ==,,JA 002,,,,1052490,TimePoint
time,,,"JA 002 – Thème et cinq variations, pour piano [February 1930]",0,14,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 014 – Lamento, pour orgue",0,15,== Chronological catalog ==,,JA 014,,,,1052490,TimePoint
time,,,[February 1930],1,15,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 001 – Quarante variations, pour piano [April 1930]",0,16,== Chronological catalog ==,,JA 001,,,,1052490,TimePoint
time,,,"JA 001 – Quarante variations, pour piano [April 1930]",0,16,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 017 – Des nuages gris, pour deux pianos",0,17,== Chronological catalog ==,,JA 017,,,,1052490,TimePoint
time,,,[June 1930],1,17,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 004 – Ecce ancilla Domini, pour piano [August 1930]",0,18,== Chronological catalog ==,,JA 004,,,,1052490,TimePoint
time,,,"JA 004 – Ecce ancilla Domini, pour piano [August 1930]",0,18,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 029 – Postlude pour l'Office de Complies, pour orgue",0,19,== Chronological catalog ==,,JA 029,,,,1052490,TimePoint
time,,,[August 1930],1,19,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 130 – Adagio, pour piano [12 August 1930]",0,20,== Chronological catalog ==,,JA 130,,,,1052490,TimePoint
time,,,"JA 130 – Adagio, pour piano [12 August 1930]",0,20,== Chronological catalog ==,,12 August 1930,,,,1052490,TimePoint
time,,,"JA 005 – Seigneur, donne-nous la paix éternelle (Choral), pour piano [October 1930]",0,21,== Chronological catalog ==,,JA 005,,,,1052490,TimePoint
time,,,"JA 005 – Seigneur, donne-nous la paix éternelle (Choral), pour piano [October 1930]",0,21,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 007 – Etude de sonorité sur une double pédale, pour piano [October 1930]",0,22,== Chronological catalog ==,,JA 007,,,,1052490,TimePoint
time,,,"JA 007 – Etude de sonorité sur une double pédale, pour piano [October 1930]",0,22,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 010 – Etude sur les doubles notes, pour piano [October 1930]",0,23,== Chronological catalog ==,,JA 010,,,,1052490,TimePoint
time,,,"JA 010 – Etude sur les doubles notes, pour piano [October 1930]",0,23,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 020 – Pour le défrichage, pour piano [December 1930]",0,24,== Chronological catalog ==,,JA 020,,,,1052490,TimePoint
time,,,"JA 020 – Pour le défrichage, pour piano [December 1930]",0,24,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 131 – Variations sur un thème donné de Rimsky-Korsakov, pour quatre voix [December 1930]",0,25,== Chronological catalog ==,,JA 131,,,,1052490,TimePoint
time,,,"JA 131 – Variations sur un thème donné de Rimsky-Korsakov, pour quatre voix [December 1930]",0,25,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 131A – Variations sur un chant donné de Rimsky-Korsakov, pour orgue",0,26,== Chronological catalog ==,,JA 131A,,,,1052490,TimePoint
time,,,[December 1930],1,26,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 131B – Variations sur un thème donné de Rimsky-Korsakov, pour quatuor à cordes [December 1930]",0,27,== Chronological catalog ==,,JA 131B,,,,1052490,TimePoint
time,,,"JA 131B – Variations sur un thème donné de Rimsky-Korsakov, pour quatuor à cordes [December 1930]",0,27,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 129 – Lettre à son amie Lola pour la consoler d'avoir attrapé la grippe, pour piano [1930]1931 – 20 years old – 12 opusJA 012 – Petite rhapsodie, pour piano [February 1931]",0,28,== Chronological catalog ==,,JA 129,,,,1052490,TimePoint
time,,,"JA 129 – Lettre à son amie Lola pour la consoler d'avoir attrapé la grippe, pour piano [1930]1931 – 20 years old – 12 opusJA 012 – Petite rhapsodie, pour piano [February 1931]",0,28,== Chronological catalog ==,,1930 ],,,,1052490,TimePoint
time,,,"JA 129 – Lettre à son amie Lola pour la consoler d'avoir attrapé la grippe, pour piano [1930]1931 – 20 years old – 12 opusJA 012 – Petite rhapsodie, pour piano [February 1931]",0,28,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 016 – Mélodie-sandwich, pour piano [23 February 1931]",0,29,== Chronological catalog ==,,JA 016,,,,1052490,TimePoint
time,,,"JA 016 – Mélodie-sandwich, pour piano [23 February 1931]",0,29,== Chronological catalog ==,,23 February 1931,,,,1052490,TimePoint
time,,,"JA 006 – Verset-Choral, pour orgue ou piano [March 1931]",0,30,== Chronological catalog ==,,JA 006,,,,1052490,TimePoint
time,,,"JA 006 – Verset-Choral, pour orgue ou piano [March 1931]",0,30,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 011 – Lumière qui tombe d'un vasistas, pour piano [April 1931]",0,31,== Chronological catalog ==,,JA 011,,,,1052490,TimePoint
time,,,"JA 011 – Lumière qui tombe d'un vasistas, pour piano [April 1931]",0,31,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 015 – Histoire sur un tapis, entre des murs blancs, pour piano [May 1931]",0,32,== Chronological catalog ==,,JA 015,,,,1052490,TimePoint
time,,,"JA 015 – Histoire sur un tapis, entre des murs blancs, pour piano [May 1931]",0,32,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 018 – Canons à sept, pour deux pianos",0,33,== Chronological catalog ==,,JA 018,,,,1052490,TimePoint
time,,,[May 1931],1,33,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 013 – Heureusement, la bonne fée sa marraine..., pour piano [10 August 1931]",0,34,== Chronological catalog ==,,JA 013,,,,1052490,TimePoint
time,,,"JA 013 – Heureusement, la bonne fée sa marraine..., pour piano [10 August 1931]",0,34,== Chronological catalog ==,,10 August 1931,,,,1052490,TimePoint
time,,,"JA 019 – Nocturne, soir du 22 août 31, pour piano [22 August 1931]",0,35,== Chronological catalog ==,,JA 019,,,,1052490,TimePoint
time,,,"JA 019 – Nocturne, soir du 22 août 31, pour piano [22 August 1931]",0,35,== Chronological catalog ==,,22 août,,,,1052490,TimePoint
time,,,"JA 019 – Nocturne, soir du 22 août 31, pour piano [22 August 1931]",0,35,== Chronological catalog ==,,22 August 1931,,,,1052490,TimePoint
time,,,"JA 022 – En dévissant mes chaussettes, pour piano [September 1931]",0,36,== Chronological catalog ==,,JA 022,,,,1052490,TimePoint
time,,,"JA 022 – En dévissant mes chaussettes, pour piano [September 1931]",0,36,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 023 – 26 septembre 1931, pour piano [26 September 1931]",0,37,== Chronological catalog ==,,JA 023,,,,1052490,TimePoint
time,,,"JA 023 – 26 septembre 1931, pour piano [26 September 1931]",0,37,== Chronological catalog ==,,26 septembre,,,,1052490,TimePoint
time,,,"JA 023 – 26 septembre 1931, pour piano [26 September 1931]",0,37,== Chronological catalog ==,,26 September 1931,,,,1052490,TimePoint
time,,,"JA 024 – Dans le rêve laissé par la Ballade des pendus de François Villon, pour piano [4 October 1931]",0,38,== Chronological catalog ==,,JA 024,,,,1052490,TimePoint
time,,,"JA 024 – Dans le rêve laissé par la Ballade des pendus de François Villon, pour piano [4 October 1931]",0,38,== Chronological catalog ==,,4 October 1931,,,,1052490,TimePoint
time,,,"JA 143 – Pièces d'après François Campion, pour orgue [1931]1932 – 21 years old – 14 opusJA 025 – Choral et variations – Mythologies japonaises, pour piano [1932]",0,39,== Chronological catalog ==,,JA 143,,,,1052490,TimePoint
time,,,"JA 143 – Pièces d'après François Campion, pour orgue [1931]1932 – 21 years old – 14 opusJA 025 – Choral et variations – Mythologies japonaises, pour piano [1932]",0,39,== Chronological catalog ==,,1931 ],,,,1052490,TimePoint
time,,,"JA 143 – Pièces d'après François Campion, pour orgue [1931]1932 – 21 years old – 14 opusJA 025 – Choral et variations – Mythologies japonaises, pour piano [1932]",0,39,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 027 – Variations sur Lucis Creator, pour orgue",0,40,== Chronological catalog ==,,JA 027,,,,1052490,TimePoint
time,,,[January 1932],1,40,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 028 – Fugue en mode de fa, pour orgue ou piano [1932]",0,41,== Chronological catalog ==,,JA 028,,,,1052490,TimePoint
time,,,"JA 028 – Fugue en mode de fa, pour orgue ou piano [1932]",0,41,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 035 – O quam suavis est, pour baryton",0,42,== Chronological catalog ==,,JA 035,,,,1052490,TimePoint
time,,,[1932],1,42,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 036 – Le rosier de Mme Husson, pour piano [March 1932]",0,43,== Chronological catalog ==,,JA 036,,,,1052490,TimePoint
time,,,"JA 036 – Le rosier de Mme Husson, pour piano [March 1932]",0,43,== Chronological catalog ==,,[ March 1932,,,,1052490,TimePoint
time,,,"JA 037 – Chant donné, pour orgue ou piano [1932]",0,44,== Chronological catalog ==,,JA 037,,,,1052490,TimePoint
time,,,"JA 037 – Chant donné, pour orgue ou piano [1932]",0,44,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 061 – Canon, pour piano et harmonium [1932]",0,45,== Chronological catalog ==,,JA 061,,,,1052490,TimePoint
time,,,"JA 061 – Canon, pour piano et harmonium [1932]",0,45,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 079 – Climat, pour orgue",0,46,== Chronological catalog ==,,JA 079,,,,1052490,TimePoint
time,,,[March 1932],1,46,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,JA 030 – Trois minutes :,0,47,== Chronological catalog ==,,JA 030,,,,1052490,TimePoint
time,,,"Un cercle d'argent, pour piano ou orgue [1932]",1,47,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,JA 031 – Trois minutes :,0,48,== Chronological catalog ==,,JA 031,,,,1052490,TimePoint
time,,,"Romance, pour piano ou orgue [1932]",1,48,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,JA 032 – Trois minutes :,0,49,== Chronological catalog ==,,JA 032,,,,1052490,TimePoint
time,,,[August 1932],2,49,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,JA 034 –,0,50,== Chronological catalog ==,,034 –,,,,1052490,TimeRange
time,,,"Cantique en mode phrygien, pour quatre voix mixtes [septembre 1932]",1,50,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 077 – Première danse à Agni Yavishta, pour orgue [13 October 1932]",0,51,== Chronological catalog ==,,JA 077,,,,1052490,TimePoint
time,,,"JA 077 – Première danse à Agni Yavishta, pour orgue [13 October 1932]",0,51,== Chronological catalog ==,,13 October 1932,,,,1052490,TimePoint
time,,,"JA 078 – Deuxième danse à Agni Yavishta, pour orgue [13 October 1932]",0,52,== Chronological catalog ==,,JA 078,,,,1052490,TimePoint
time,,,"JA 078 – Deuxième danse à Agni Yavishta, pour orgue [13 October 1932]",0,52,== Chronological catalog ==,,13 October 1932,,,,1052490,TimePoint
time,,,"JA 033 – Petite pièce, pour orgue",0,53,== Chronological catalog ==,,JA 033,,,,1052490,TimePoint
time,,,[December 1932],1,53,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 038 – Complainte à la mode ancienne, pour orgue [1932]",0,54,== Chronological catalog ==,,JA 038,,,,1052490,TimePoint
time,,,"JA 038 – Complainte à la mode ancienne, pour orgue [1932]",0,54,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 132 – Chant nuptial, pour baryton et orgue [1932]",0,55,== Chronological catalog ==,,JA 132,,,,1052490,TimePoint
time,,,"JA 132 – Chant nuptial, pour baryton et orgue [1932]",0,55,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,"JA 132A – Chant nuptial, pour baryton, basse, violoncelle et orgue",0,56,== Chronological catalog ==,,JA 132A,,,,1052490,TimePoint
time,,,"[1932]1933 – 22 years old – 6 opusJA 026 – Variations chorales sur Sacris solemniis, pour cinq voix mixtes et orgue",1,56,== Chronological catalog ==,,1932 ],,,,1052490,TimePoint
time,,,[January 1933],2,56,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 064 – Premier Prélude profane (Wieder an), pour orgue ou piano [February 1933]",0,57,== Chronological catalog ==,,JA 064,,,,1052490,TimePoint
time,,,"JA 064 – Premier Prélude profane (Wieder an), pour orgue ou piano [February 1933]",0,57,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 064A – Adagio en quintette, pour quintette à cordes [1933]",0,58,== Chronological catalog ==,,JA 064A,,,,1052490,TimePoint
time,,,"JA 064A – Adagio en quintette, pour quintette à cordes [1933]",0,58,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 065 – Deuxième Prélude profane (Und jetzt), pour orgue ou piano [6 March 1933]",0,59,== Chronological catalog ==,,JA 065,,,,1052490,TimePoint
time,,,"JA 065 – Deuxième Prélude profane (Und jetzt), pour orgue ou piano [6 March 1933]",0,59,== Chronological catalog ==,,6 March 1933,,,,1052490,TimePoint
time,,,"JA 039 – Chanson à bouche fermée, pour quatre voix mixtes [1933]",0,60,== Chronological catalog ==,,JA 039,,,,1052490,TimePoint
time,,,"JA 039 – Chanson à bouche fermée, pour quatre voix mixtes [1933]",0,60,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 133 – Fugue sur un sujet de Henri Rabaud, pour quatre voix [1933]",0,61,== Chronological catalog ==,,JA 133,,,,1052490,TimePoint
time,,,"JA 133 – Fugue sur un sujet de Henri Rabaud, pour quatre voix [1933]",0,61,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 133A – Fugue sur un sujet de Henri Rabaud, pour orgue [1933]",0,62,== Chronological catalog ==,,JA 133A,,,,1052490,TimePoint
time,,,"JA 133A – Fugue sur un sujet de Henri Rabaud, pour orgue [1933]",0,62,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 133B – Fugue sur un sujet de Henri Rabaud, pour quatuor à cordes [1933]",0,63,== Chronological catalog ==,,JA 133B,,,,1052490,TimePoint
time,,,"JA 133B – Fugue sur un sujet de Henri Rabaud, pour quatuor à cordes [1933]",0,63,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 072 – Première Fantaisie, pour orgue [1933]",0,64,== Chronological catalog ==,,JA 072,,,,1052490,TimePoint
time,,,"JA 072 – Première Fantaisie, pour orgue [1933]",0,64,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 80A – Prélude, pour quintette à cordes [1933]1934 – 23 years old – 5 opusJA 134 – Choral cistercien pour une Élévation, pour orgue [April 1934]",0,65,== Chronological catalog ==,,JA 80A,,,,1052490,TimePoint
time,,,"JA 80A – Prélude, pour quintette à cordes [1933]1934 – 23 years old – 5 opusJA 134 – Choral cistercien pour une Élévation, pour orgue [April 1934]",0,65,== Chronological catalog ==,,1933 ],,,,1052490,TimePoint
time,,,"JA 80A – Prélude, pour quintette à cordes [1933]1934 – 23 years old – 5 opusJA 134 – Choral cistercien pour une Élévation, pour orgue [April 1934]",0,65,== Chronological catalog ==,,1934 ],,,,1052490,TimePoint
time,,,"JA 066 – Intermezzo, pour deux pianos et basson",0,66,== Chronological catalog ==,,JA 066,,,,1052490,TimePoint
time,,,[June 1934],1,66,== Chronological catalog ==,,1934 ],,,,1052490,TimePoint
time,,,"JA 066 bis – Intermezzo, pour orgue [March 1935]",0,67,== Chronological catalog ==,,066 bis,,,,1052490,TimePoint
