types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Getreidegasse,Getreidegasse,29,129,1.0,0.0,0,5,== Life and career == | ==== Family and childhood ====
http://dbpedia.org/class/yago/Performer110415638,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Singer110599806,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Franz_Xaver_Gerl,Franz Xaver Gerl,21,183,1.0,0.0,11,53,== Appearance and character ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianNeurologists,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianPeople,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianPhysicians,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatHungarianNeurologists,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Adult109605289,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Doctor110020890,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/HealthProfessional110165109,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/MedicalPractitioner110305802,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Neurologist110354265,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Professional110480253,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Specialist110632576,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat19th-centuryAustrianPeople,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat19th-centuryHungarianPeople,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat19th-centuryPhysicians,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat20th-centuryAustrianPeople,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat20th-centuryPhysicians,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatNeurologists,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatPeopleFromEisenstadt,http://dbpedia.org/resource/Moritz_Benedikt,Benedikt,17,204,0.9999116830367464,5.89320479108909e-05,11,53,== Appearance and character ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianClassicalMusicians,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianHornPlayers,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianMusicians,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatAustrianPeople,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatPeopleFromOttakring,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/ontology/Athlete,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Contestant109613191,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Player110439851,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat18th-centuryAustrianPeople,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/Wikicat18th-centuryMusicians,http://dbpedia.org/resource/Joseph_Leutgeb,Joseph Leutgeb,17,241,1.0,0.0,11,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Area102735688,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Room104105893,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Structure104341686,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Toilet104446276,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatToilets,http://dbpedia.org/resource/Toilet_humour,scatological humour,181,32,1.0,0.0,14,53,== Appearance and character ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mozart_and_scatology,scatological,19,18,0.9990366825509952,0.0009453221953736864,15,53,== Appearance and character ==
http://dbpedia.org/class/yago/WikicatPersonalityTheories,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/WikicatPersonalityTraits,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/WikicatPsychologicalTheories,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/ontology/ProgrammingLanguage,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Explanation105793000,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Theory105989479,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Trait104616059,http://dbpedia.org/resource/Trait_theory,central traits,725,4,0.9999999985247428,0.0,7,56,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/WikicatMusicalKeys,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Key103613294,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Homotonal,homotonal,26,112,1.0,0.0,6,59,"== Works, musical style, and innovations == | === Style ==="
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Adult109605289,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Critic109979589,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Intellectual109621545,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/MusicCritic110339856,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Musicologist110341243,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Professional110480253,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Scholar110557854,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/WikicatEnglishMusicCritics,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
http://dbpedia.org/class/yago/WikicatEnglishMusicologists,http://dbpedia.org/resource/Edward_Holmes_(musicologist),"Holmes, Edward",7,0,0.9999999998574935,0.0,0,78,== Further reading ==
