types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Konstantinos_Zappas,Konstantinos,41,0,0.5097811117428079,0.4962359394226595,0,3,== Biography == | === Early life ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Classical_music,classical,10116,24,0.726562602675643,0.3743084129644999,10,3,== Biography == | === Early life ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/ontology/University,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/WikicatCulturalOrganizations,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/WikicatMusicSchools,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Conservatory108287436,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/EducationalInstitution108276342,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Institution108053576,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/MusicSchool108283649,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/School108276720,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Music_school,music school,1460,85,0.9999290834191648,6.616895553932232e-05,10,3,== Biography == | === Early life ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Electric_guitar,electric guitar,17436,35,0.9984909723103444,0.0013007070364041,11,3,== Biography == | === Early life ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Electric_guitar,electric guitar,17436,35,0.9984909723103444,0.0013007070364041,11,3,== Biography == | === Early life ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Electric_guitar,electric guitar,17436,35,0.9984909723103444,0.0013007070364041,11,3,== Biography == | === Early life ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatArtMedia,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/ontology/TopicalConcept,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://umbel.org/umbel/rc/WorldWideWebPage_PCW,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/Company108058098,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/Institution108053576,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Demoscene,demo,777,35,0.6920734502691419,0.359217356295527,2,6,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Game_demo,demo,652,4,0.7743277995721264,0.2603701933471085,4,6,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Leviathan,Leviathan,652,36,0.9999992851971908,4.729156822557397e-07,4,6,== Biography == | === Career ===
http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/resource/Leviathan,Leviathan,652,36,0.9999992851971908,4.729156822557397e-07,4,6,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Magazine,magazine,15606,101,0.9965587363331202,0.0027535583165367,7,6,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Magazine,magazine,15606,101,0.9965587363331202,0.0027535583165367,7,6,== Biography == | === Career ===
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/resource/Magazine,magazine,15606,101,0.9965587363331202,0.0027535583165367,7,6,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatHeavyMetalFestivals,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatHeavyMetalFestivalsInTheUnitedStates,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/ontology/WomensTennisAssociationTournament,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatConcertTours,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://umbel.org/umbel/rc/Event,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://umbel.org/umbel/rc/Festival,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatMusicFestivalsInTheUnitedStates,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatRecurringEventsDisestablishedIn2010,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatRecurringEventsEstablishedIn1996,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatRockFestivals,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatRockFestivalsInTheUnitedStates,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Action100037396,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Change100191142,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Festival115162388,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Journey100306426,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Motion100279835,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Tour100310666,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Travel100295701,http://dbpedia.org/resource/Ozzfest,Ozzfest,701,117,0.998938547529716,0.0010625803488467,0,7,== Biography == | === Career ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatWeapons,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatScienceFictionWeapons,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/NuclearWeapon103834604,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Weapon104565375,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WeaponOfMassDestruction104565963,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatNuclearWeapons,http://dbpedia.org/resource/Doomsday_device,Doomsday Machine,160,168,0.9999996509189982,1.8177004290814305e-07,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatGuitars,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Guitar103467517,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/StringedInstrument104338517,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Lead_guitar,lead guitar,6499,196,0.9999236055994932,4.958130672792882e-05,0,7,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Paralanguage,Sigh,142,109,0.9982179351588774,0.0016134295764277,2,7,== Biography == | === Career ===
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/resource/Paralanguage,Sigh,142,109,0.9982179351588774,0.0016134295764277,2,7,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jam_session,jamming,916,6,0.8779034657563696,0.1075443413118713,1,8,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Jam_session,jamming,916,6,0.8779034657563696,0.1075443413118713,1,8,== Biography == | === Career ===
http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/resource/Jam_session,jamming,916,6,0.8779034657563696,0.1075443413118713,1,8,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Epic_poetry,epic,3372,99,0.8815148984724918,0.1174251746262355,0,9,== Biography == | === Career ===
http://dbpedia.org/ontology/Poem,http://dbpedia.org/resource/Epic_poetry,epic,3372,99,0.8815148984724918,0.1174251746262355,0,9,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Epic_poetry,epic,3372,99,0.8815148984724918,0.1174251746262355,0,9,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/WikicatAlbums,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Album106591815,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Album,studio album,74311,67,0.9999990877319828,7.733546998567562e-07,0,10,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Summer,summer,2188,97,0.9903672311889165,0.0064826498572719,0,13,== Biography == | === Career ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/WikicatArachnids,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/ontology/Arachnid,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/WikicatVenomousAnimals,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/Animal100015388,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/Arachnid101769347,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/Arthropod101767661,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
http://dbpedia.org/class/yago/Invertebrate101905661,http://dbpedia.org/resource/Scorpion,Scorpions,1769,74,0.9016007437026738,0.0541854516702055,2,16,== Biography == | === Musical influences ===
