types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Music_criticism,music critic,1586,95,0.982865331471716,0.0174333837806873,2,6,== Career == | === Beginnings ===
http://dbpedia.org/class/yago/Ruler110541229,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://dbpedia.org/class/yago/Sovereign110628644,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://dbpedia.org/class/yago/SpiritualLeader109505153,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://dbpedia.org/class/yago/WikicatTibetanPeople,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://dbpedia.org/class/yago/WikicatTibetanPoliticians,http://dbpedia.org/resource/Dalai_Lama,Dalai Lama,5122,95,0.7482328253145977,0.3350149330505222,11,15,== Career == | === The 2000s ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mother,Mother,2240,57,0.6816283442802741,0.4544795098602146,0,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Mother,Mother,2240,57,0.6816283442802741,0.4544795098602146,0,19,== Career == | === The 2010s ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/Building,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Building102913152,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Structure104341686,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Theater104417809,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/WikicatTheatresInNewYork,http://dbpedia.org/resource/Off-Broadway,off-Broadway,6774,76,0.9999999999996588,0.0,0,19,== Career == | === The 2010s ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Midnight,Midnight,387,45,0.999504526992224,0.0001261183265697,4,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Midnight,Midnight,387,45,0.999504526992224,0.0001261183265697,4,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Midnight,Midnight,387,45,0.999504526992224,0.0001261183265697,4,19,== Career == | === The 2010s ===
http://dbpedia.org/ontology/Surname,http://dbpedia.org/resource/Hallelujah,Hallelujah,233,0,0.9623952723807956,0.0218422833097221,5,19,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/WikicatAlbums,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/ontology/Album,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Album106591815,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Extended_play,EP,38252,19,0.9997705504927654,0.000166664718504,0,21,== Career == | === The 2010s ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Interview,Interview,1692,10,0.9999975029371004,2.4935538260246607e-06,0,28,== External links ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Interview,Interview,1692,10,0.9999975029371004,2.4935538260246607e-06,0,28,== External links ==
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Interview,Interview,1692,10,0.9999975029371004,2.4935538260246607e-06,0,28,== External links ==
