URI,response,type
http://dbpedia.org/resource/Chrétien_Urhan,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Chrétien_Urhan,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Giuseppe_Guarneri,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Giuseppe_Guarneri,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Giuseppe_Guarneri,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Giuseppe_Guarneri,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Giuseppe_Guarneri,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Il_Cannone_Guarnerius,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Il_Cannone_Guarnerius,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Il_Cannone_Guarnerius,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Il_Cannone_Guarnerius,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Il_Cannone_Guarnerius,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Matteo_Goffriller,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Matteo_Goffriller,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Matteo_Goffriller,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Matteo_Goffriller,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Matteo_Goffriller,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Arcangelo_Corelli,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Arcangelo_Corelli,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Arcangelo_Corelli,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Arcangelo_Corelli,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Arcangelo_Corelli,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Antonio_Vivaldi,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Antonio_Vivaldi,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Antonio_Vivaldi,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Antonio_Vivaldi,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Antonio_Vivaldi,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Giuseppe_Tartini,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Giuseppe_Tartini,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Giuseppe_Tartini,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Giuseppe_Tartini,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Giuseppe_Tartini,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Pietro_Locatelli,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Pietro_Locatelli,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Pietro_Locatelli,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Pietro_Locatelli,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Pietro_Locatelli,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/August_Duranowski,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/August_Duranowski,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/August_Duranowski,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/August_Duranowski,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/August_Duranowski,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Auguste_Durand,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Auguste_Durand,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Auguste_Durand,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Auguste_Durand,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Auguste_Durand,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Electric_guitar,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Electric_guitar,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Electric_guitar,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Electric_guitar,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Electric_guitar,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Giovanni_Paisiello,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Giovanni_Paisiello,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Giovanni_Paisiello,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Giovanni_Paisiello,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Giovanni_Paisiello,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Gaetano_Donizetti,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Gaetano_Donizetti,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Gaetano_Donizetti,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Gaetano_Donizetti,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Gaetano_Donizetti,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/La_campanella,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/La_campanella,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/La_campanella,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/La_campanella,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/La_campanella,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/George_Rochberg,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/George_Rochberg,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/George_Rochberg,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/George_Rochberg,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/George_Rochberg,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Classical_guitar,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Classical_guitar,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Classical_guitar,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Classical_guitar,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Classical_guitar,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/C_major,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/C_major,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/C_major,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/C_major,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/C_major,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Nathan_Milstein,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Nathan_Milstein,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Nathan_Milstein,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Nathan_Milstein,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Nathan_Milstein,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Cesare_Pugni,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Cesare_Pugni,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Cesare_Pugni,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Cesare_Pugni,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Cesare_Pugni,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Ballet_dancer,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Amalia_Ferraris,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Amalia_Ferraris,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Amalia_Ferraris,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Amalia_Ferraris,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Amalia_Ferraris,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Johann_Sedlatzek,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Johann_Sedlatzek,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Johann_Sedlatzek,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Johann_Sedlatzek,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Johann_Sedlatzek,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Alto_saxophone,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Alto_saxophone,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Alto_saxophone,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Alto_saxophone,True,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Philip_Wilby,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Philip_Wilby,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Philip_Wilby,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Philip_Wilby,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Philip_Wilby,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Astronomer,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Giuseppe_Fiorini,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Giuseppe_Fiorini,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Giuseppe_Fiorini,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Giuseppe_Fiorini,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Giuseppe_Fiorini,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/King_Arthur,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/King_Arthur,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/King_Arthur,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/King_Arthur,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/King_Arthur,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Niccolò_Paganini,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Niccolò_Paganini,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Niccolò_Paganini,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Niccolò_Paganini,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Niccolò_Paganini,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Clockmaker,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Giordano_Bruno,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Giordano_Bruno,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Giordano_Bruno,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Giordano_Bruno,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Giordano_Bruno,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Friedrich_Wieck,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Friedrich_Wieck,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Friedrich_Wieck,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Friedrich_Wieck,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Friedrich_Wieck,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Andreas_Staub,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Andreas_Staub,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Andreas_Staub,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Andreas_Staub,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Andreas_Staub,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Soprano,True,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Counterpoint,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Counterpoint,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Counterpoint,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Counterpoint,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Counterpoint,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Henri_Herz,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Henri_Herz,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Henri_Herz,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Henri_Herz,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Henri_Herz,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Franz_Schubert,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Franz_Schubert,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Franz_Schubert,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Franz_Schubert,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Franz_Schubert,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Albert_Dietrich,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Albert_Dietrich,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Albert_Dietrich,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Albert_Dietrich,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Albert_Dietrich,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Julius_Otto_Grimm,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Julius_Otto_Grimm,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Julius_Otto_Grimm,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Julius_Otto_Grimm,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Julius_Otto_Grimm,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/God,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/God,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/God,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/God,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/God,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/William_Sterndale_Bennett,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/William_Sterndale_Bennett,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/William_Sterndale_Bennett,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/William_Sterndale_Bennett,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/William_Sterndale_Bennett,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Playwright,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/The_Marriage_of_Figaro,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/The_Marriage_of_Figaro,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/The_Marriage_of_Figaro,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/The_Marriage_of_Figaro,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/The_Marriage_of_Figaro,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Woldemar_Bargiel,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Woldemar_Bargiel,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Woldemar_Bargiel,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Woldemar_Bargiel,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Woldemar_Bargiel,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/James_Kwast,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/James_Kwast,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/James_Kwast,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/James_Kwast,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/James_Kwast,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Natalia_Janotha,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Natalia_Janotha,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Natalia_Janotha,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Natalia_Janotha,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Natalia_Janotha,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Fanny_Mendelssohn,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Fanny_Mendelssohn,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Fanny_Mendelssohn,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Fanny_Mendelssohn,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Fanny_Mendelssohn,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Carl_Friedberg,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Carl_Friedberg,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Carl_Friedberg,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Carl_Friedberg,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Carl_Friedberg,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Adelina_de_Lara,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Adelina_de_Lara,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Adelina_de_Lara,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Adelina_de_Lara,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Adelina_de_Lara,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Wheelchair,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Wheelchair,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Wheelchair,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Wheelchair,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Wheelchair,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Maid,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Friedrich_Kalkbrenner,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Friedrich_Kalkbrenner,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Friedrich_Kalkbrenner,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Friedrich_Kalkbrenner,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Friedrich_Kalkbrenner,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Johann_Peter_Pixis,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Johann_Peter_Pixis,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Johann_Peter_Pixis,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Johann_Peter_Pixis,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Johann_Peter_Pixis,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/George_V_of_Hanover,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/George_V_of_Hanover,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/George_V_of_Hanover,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/George_V_of_Hanover,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/George_V_of_Hanover,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Aestheticism,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Aestheticism,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Aestheticism,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Aestheticism,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Aestheticism,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Tristan_und_Isolde,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Tristan_und_Isolde,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Tristan_und_Isolde,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Tristan_und_Isolde,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Tristan_und_Isolde,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Anton_Bruckner,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Anton_Bruckner,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Anton_Bruckner,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Anton_Bruckner,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Anton_Bruckner,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Vincenzo_Bellini,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Vincenzo_Bellini,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Vincenzo_Bellini,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Vincenzo_Bellini,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Vincenzo_Bellini,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Independent_politician,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Independent_politician,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Independent_politician,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Independent_politician,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Independent_politician,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Mathilde_Verne,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Mathilde_Verne,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Mathilde_Verne,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Mathilde_Verne,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Mathilde_Verne,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Malcolm_Frager,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Malcolm_Frager,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Malcolm_Frager,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Malcolm_Frager,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Malcolm_Frager,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Bruce_Hungerford,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Bruce_Hungerford,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Bruce_Hungerford,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Bruce_Hungerford,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Bruce_Hungerford,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Christian_Sibelius,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Christian_Sibelius,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Christian_Sibelius,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Christian_Sibelius,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Christian_Sibelius,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/National_identity,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/National_identity,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/National_identity,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/National_identity,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/National_identity,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Finnish_Figure_Skating_Championships,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Finnish_Figure_Skating_Championships,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Finnish_Figure_Skating_Championships,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Finnish_Figure_Skating_Championships,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Finnish_Figure_Skating_Championships,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Katarina_Borg,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Katarina_Borg,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Katarina_Borg,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Katarina_Borg,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Katarina_Borg,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Psychiatrist,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Bandmaster,True,http://dbpedia.org/ontology/PersonFunction
http://dbpedia.org/resource/Ferruccio_Busoni,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Ferruccio_Busoni,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Ferruccio_Busoni,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Ferruccio_Busoni,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Ferruccio_Busoni,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Adolf_Paul,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Adolf_Paul,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Adolf_Paul,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Adolf_Paul,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Adolf_Paul,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Albert_Becker_(chess_player),False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Albert_Becker_(chess_player),False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Albert_Becker_(chess_player),False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Albert_Becker_(chess_player),False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Albert_Becker_(chess_player),False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Karl_Goldmark,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Karl_Goldmark,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Karl_Goldmark,False,dct:subject dbc:Orchestral_instruments
http://dbpedia.org/resource/Karl_Goldmark,False,dct:subject dbc:Concert_band_instruments
http://dbpedia.org/resource/Karl_Goldmark,False,dct:subject dbc:Occupations_in_music
http://dbpedia.org/resource/Don_Juan,False,dct:subject dbc:Musical_terminology
http://dbpedia.org/resource/Don_Juan,False,dct:subject dbc:Idioms
http://dbpedia.org/resource/Don_Juan,False,dct:subject dbc:Orchestral_instruments
